section	headword	months_on_list	german_missing	webpage	n_uc_s	n_lc_s	n_uc_r	n_lc_r	n_total_est	div_zero
== Substantive ==	Kabelanschluss	36		https://de.wiktionary.org/wiki/Kabelanschluss	0	0	6	0	6	
== Substantive ==	Kabelnetz	36		https://de.wiktionary.org/wiki/Kabelnetz	0	0	71	0	71	
== Substantive ==	Kabelradio	36		https://de.wiktionary.org/wiki/Kabelradio	0	0	0	0	0	
== Substantive ==	Kabinenbesatzung	4		https://de.wiktionary.org/wiki/Kabinenbesatzung	2	0	9	0	11	
== Substantive ==	Kabinettsorder	36		https://de.wiktionary.org/wiki/Kabinettsorder	0	0	94	0	94	
== Substantive ==	Kack	11		https://de.wiktionary.org/wiki/Kack	0	0	2	0	2	
== Substantive ==	Kafarnaum	4		https://de.wiktionary.org/wiki/Kafarnaum	0	0	12	0	12	
== Substantive ==	Kaffeehäferl	4		https://de.wiktionary.org/wiki/Kaffeeh%C3%A4ferl	0	0	0	0	0	
== Substantive ==	Kaffeelot	36		https://de.wiktionary.org/wiki/Kaffeelot	0	0	0	0	0	
== Substantive ==	Kaffeeröster	36		https://de.wiktionary.org/wiki/Kaffeer%C3%B6ster	0	0	4	0	4	
== Substantive ==	Kaffeesatzleserei	24		https://de.wiktionary.org/wiki/Kaffeesatzleserei	0	0	0	0	0	
== Substantive ==	Kaffeeschale	4		https://de.wiktionary.org/wiki/Kaffeeschale	0	0	0	0	0	
== Substantive ==	Kaiserhof	36		https://de.wiktionary.org/wiki/Kaiserhof	0	0	153	0	153	
== Substantive ==	Kalendarium	36		https://de.wiktionary.org/wiki/Kalendarium	1	0	18	0	19	
== Substantive ==	Kalenden	36		https://de.wiktionary.org/wiki/Kalenden	0	0	4	1	4	
== Substantive ==	Kalendermonat	36		https://de.wiktionary.org/wiki/Kalendermonat	0	0	16	0	16	
== Substantive ==	Kalian	4		https://de.wiktionary.org/wiki/Kalian	0	0	2	0	2	
== Substantive ==	Kalibrierzeit	36		https://de.wiktionary.org/wiki/Kalibrierzeit	0	0	0	0	0	
== Substantive ==	Kaliumbromid	36		https://de.wiktionary.org/wiki/Kaliumbromid	2	0	7	0	9	
== Substantive ==	Kaliumfluorid	36		https://de.wiktionary.org/wiki/Kaliumfluorid	0	0	7	0	7	
== Substantive ==	Kaliumiodid	36		https://de.wiktionary.org/wiki/Kaliumiodid	1	0	23	0	24	
== Substantive ==	Kaliumjodid	36		https://de.wiktionary.org/wiki/Kaliumjodid	0	0	1	0	1	
== Substantive ==	Kaliun	4		https://de.wiktionary.org/wiki/Kaliun	0	0	0	0	0	
== Substantive ==	Kälteanlage	36		https://de.wiktionary.org/wiki/K%C3%A4lteanlage	0	0	7	0	7	
== Substantive ==	Kälteschlaf	36		https://de.wiktionary.org/wiki/K%C3%A4lteschlaf	0	0	5	0	5	
== Substantive ==	Kaltstart	36		https://de.wiktionary.org/wiki/Kaltstart	0	0	17	0	17	
== Substantive ==	Kalziumbromid	36		https://de.wiktionary.org/wiki/Kalziumbromid	0	0	0	0	0	
== Substantive ==	Kalziumfluorid	36		https://de.wiktionary.org/wiki/Kalziumfluorid	0	0	0	0	0	
== Substantive ==	Kalziumiodid	36		https://de.wiktionary.org/wiki/Kalziumiodid	0	0	0	0	0	
== Substantive ==	Kalziumjodid	36		https://de.wiktionary.org/wiki/Kalziumjodid	0	0	0	0	0	
== Substantive ==	Kalziumkarbonat	36		https://de.wiktionary.org/wiki/Kalziumkarbonat	0	0	11	0	11	
== Substantive ==	Kalziumphosphat	36		https://de.wiktionary.org/wiki/Kalziumphosphat	0	0	0	0	0	
== Substantive ==	Kalziumsulfat	36		https://de.wiktionary.org/wiki/Kalziumsulfat	0	0	0	0	0	
== Substantive ==	Kameraverschluss	36		https://de.wiktionary.org/wiki/Kameraverschluss	0	0	0	0	0	
== Substantive ==	Kammerbericht	36		https://de.wiktionary.org/wiki/Kammerbericht	0	0	0	0	0	
== Substantive ==	Kämmereirechnungen	36		https://de.wiktionary.org/wiki/K%C3%A4mmereirechnungen	0	0	3	0	3	
== Substantive ==	Kammlage	36		https://de.wiktionary.org/wiki/Kammlage	0	0	5	0	5	
== Substantive ==	Kämmmaschine	36		https://de.wiktionary.org/wiki/K%C3%A4mmmaschine	0	0	0	0	0	
== Substantive ==	Kampferöl	36		https://de.wiktionary.org/wiki/Kampfer%C3%B6l	0	0	1	0	1	
== Substantive ==	Kampferspiritus	36		https://de.wiktionary.org/wiki/Kampferspiritus	0	0	0	0	0	
== Substantive ==	Kampffähigkeit	36		https://de.wiktionary.org/wiki/Kampff%C3%A4higkeit	1	0	6	0	7	
== Substantive ==	Kampffahrzeug	36		https://de.wiktionary.org/wiki/Kampffahrzeug	0	0	7	0	7	
== Substantive ==	Kampfmittelbeseitigung	19		https://de.wiktionary.org/wiki/Kampfmittelbeseitigung	1	0	11	0	12	
== Substantive ==	Kampfsituation	36		https://de.wiktionary.org/wiki/Kampfsituation	0	0	3	0	3	
== Substantive ==	Kanaaniter	36		https://de.wiktionary.org/wiki/Kanaaniter	0	0	5	0	5	
== Substantive ==	Kananiter	36		https://de.wiktionary.org/wiki/Kananiter	0	0	0	0	0	
== Substantive ==	Kanarie	4		https://de.wiktionary.org/wiki/Kanarie	0	0	0	0	0	
== Substantive ==	Kanner-Syndrom	36		https://de.wiktionary.org/wiki/Kanner-Syndrom						
== Substantive ==	Kantenwinkel	36		https://de.wiktionary.org/wiki/Kantenwinkel	0	0	1	0	1	
== Substantive ==	Kanter	36		https://de.wiktionary.org/wiki/Kanter	7	0	30	0	37	
== Substantive ==	Kanthaken	36		https://de.wiktionary.org/wiki/Kanthaken	0	0	0	0	0	
== Substantive ==	Kantigkeit	36		https://de.wiktionary.org/wiki/Kantigkeit	0	0	5	0	5	
== Substantive ==	Kantonist	36		https://de.wiktionary.org/wiki/Kantonist	0	0	1	0	1	
== Substantive ==	Kantonsbahnhof	4		https://de.wiktionary.org/wiki/Kantonsbahnhof	0	0	2	0	2	
== Substantive ==	Kanzleischreiber	36		https://de.wiktionary.org/wiki/Kanzleischreiber	1	0	5	0	6	
== Substantive ==	Kanzleischreiberin	36		https://de.wiktionary.org/wiki/Kanzleischreiberin	0	0	0	0	0	
== Substantive ==	Kanzlerduell	36		https://de.wiktionary.org/wiki/Kanzlerduell	0	0	0	0	0	
== Substantive ==	Kanzlerplatte	36		https://de.wiktionary.org/wiki/Kanzlerplatte	0	0	0	0	0	
== Substantive ==	Kapazitätsmarkt	36		https://de.wiktionary.org/wiki/Kapazit%C3%A4tsmarkt	0	0	0	0	0	
== Substantive ==	Kapergut	36		https://de.wiktionary.org/wiki/Kapergut	0	0	0	0	0	
== Substantive ==	Kapernaum	4		https://de.wiktionary.org/wiki/Kapernaum	0	0	1	0	1	
== Substantive ==	Kapitalanlage	36		https://de.wiktionary.org/wiki/Kapitalanlage	0	0	34	0	34	
== Substantive ==	Kaponniere	36		https://de.wiktionary.org/wiki/Kaponniere	0	0	13	0	13	
== Substantive ==	Kappendecke	36		https://de.wiktionary.org/wiki/Kappendecke	0	0	3	0	3	
== Substantive ==	Kapselbandapparat	36		https://de.wiktionary.org/wiki/Kapselbandapparat	0	0	0	0	0	
== Substantive ==	Kapsikum	36		https://de.wiktionary.org/wiki/Kapsikum	0	0	0	0	0	
== Substantive ==	Kaptation	36		https://de.wiktionary.org/wiki/Kaptation	0	0	0	0	0	
== Substantive ==	Kaptein	36		https://de.wiktionary.org/wiki/Kaptein	1	0	21	1	22	
== Substantive ==	Käpten	36		https://de.wiktionary.org/wiki/K%C3%A4pten	0	0	1	0	1	
== Substantive ==	Kaption	36		https://de.wiktionary.org/wiki/Kaption	0	0	0	0	0	
== Substantive ==	Kaptivation	36		https://de.wiktionary.org/wiki/Kaptivation	0	0	0	0	0	
== Substantive ==	Kaptur	36		https://de.wiktionary.org/wiki/Kaptur	1	0	4	0	5	
== Substantive ==	Karbol	36		https://de.wiktionary.org/wiki/Karbol	0	0	4	0	4	
== Substantive ==	Karbonado	36		https://de.wiktionary.org/wiki/Karbonado	0	0	0	0	0	
== Substantive ==	Karbonat	36		https://de.wiktionary.org/wiki/Karbonat	0	0	11	0	11	
== Substantive ==	Kardinalfunktion	36		https://de.wiktionary.org/wiki/Kardinalfunktion	0	0	0	0	0	
== Substantive ==	Karenzphase	36		https://de.wiktionary.org/wiki/Karenzphase	0	0	0	0	0	
== Substantive ==	Karmingimpel	4		https://de.wiktionary.org/wiki/Karmingimpel	0	0	8	0	8	
== Substantive ==	Karminrot	36		https://de.wiktionary.org/wiki/Karminrot	1	0	8	28	8	
== Substantive ==	Karnevalsbrunnen	12		https://de.wiktionary.org/wiki/Karnevalsbrunnen	0	0	3	0	3	
== Substantive ==	Karrierenetzwerk	36		https://de.wiktionary.org/wiki/Karrierenetzwerk	0	0	1	0	1	
== Substantive ==	Karstgebiet	36		https://de.wiktionary.org/wiki/Karstgebiet	0	0	28	0	28	
== Substantive ==	Kart	36		https://de.wiktionary.org/wiki/Kart	2	0	96	2	98	
== Substantive ==	Kartendienst	36		https://de.wiktionary.org/wiki/Kartendienst	0	0	6	0	6	
== Substantive ==	Kartenmaterial	36		https://de.wiktionary.org/wiki/Kartenmaterial	3	0	63	0	66	
== Substantive ==	Kartennetz	36		https://de.wiktionary.org/wiki/Kartennetz	0	0	0	0	0	
== Substantive ==	Kartonmodellbau	36		https://de.wiktionary.org/wiki/Kartonmodellbau	0	0	2	0	2	
== Substantive ==	Kasackkleid	36		https://de.wiktionary.org/wiki/Kasackkleid	0	0	0	0	0	
== Substantive ==	Käsekästchen	4		https://de.wiktionary.org/wiki/K%C3%A4sek%C3%A4stchen	0	0	1	0	1	
== Substantive ==	Käsekasten	4		https://de.wiktionary.org/wiki/K%C3%A4sekasten	0	0	0	0	0	
== Substantive ==	Kasernenstunde	4		https://de.wiktionary.org/wiki/Kasernenstunde	0	0	0	0	0	
== Substantive ==	Kasernierung	36		https://de.wiktionary.org/wiki/Kasernierung	0	0	4	0	4	
== Substantive ==	Kassandraruf	36		https://de.wiktionary.org/wiki/Kassandraruf	0	0	0	0	0	
== Substantive ==	Kastensystem	36		https://de.wiktionary.org/wiki/Kastensystem	0	0	34	0	34	
== Substantive ==	Kastenteufel	36		https://de.wiktionary.org/wiki/Kastenteufel	0	0	1	0	1	
== Substantive ==	Kastenwesen	36		https://de.wiktionary.org/wiki/Kastenwesen	0	0	11	0	11	
== Substantive ==	Kastorhut	36		https://de.wiktionary.org/wiki/Kastorhut	0	0	2	0	2	
== Substantive ==	Kastratenstimme	36		https://de.wiktionary.org/wiki/Kastratenstimme	0	0	0	0	0	
== Substantive ==	Kastrationsangst	36		https://de.wiktionary.org/wiki/Kastrationsangst	2	0	4	0	6	
== Substantive ==	Kastrationspflicht	36		https://de.wiktionary.org/wiki/Kastrationspflicht	0	0	1	0	1	
== Substantive ==	Katalyst	36		https://de.wiktionary.org/wiki/Katalyst	0	0	0	0	0	
== Substantive ==	Katastrophenzug	36		https://de.wiktionary.org/wiki/Katastrophenzug	0	0	0	0	0	
== Substantive ==	Katecholamin	36		https://de.wiktionary.org/wiki/Katecholamin	0	0	5	0	5	
== Substantive ==	Katenrauchwurst	36		https://de.wiktionary.org/wiki/Katenrauchwurst	0	0	0	0	0	
== Substantive ==	Kathodenstrahlröhre	36		https://de.wiktionary.org/wiki/Kathodenstrahlr%C3%B6hre	0	0	11	0	11	
== Substantive ==	Kati	36		https://de.wiktionary.org/wiki/Kati	9	0	71	0	80	
== Substantive ==	Katoey	36		https://de.wiktionary.org/wiki/Katoey	0	0	0	0	0	
== Substantive ==	Katzenblick	36		https://de.wiktionary.org/wiki/Katzenblick	0	0	0	0	0	
== Substantive ==	Katzenmiauen	4		https://de.wiktionary.org/wiki/Katzenmiauen	0	0	0	0	0	
== Substantive ==	Katzenschau	36		https://de.wiktionary.org/wiki/Katzenschau	0	0	0	0	0	
== Substantive ==	Kaule	36		https://de.wiktionary.org/wiki/Kaule	2	0	10	0	12	
== Substantive ==	Kausalattribution	36		https://de.wiktionary.org/wiki/Kausalattribution	0	0	0	0	0	
== Substantive ==	Kausativum	36		https://de.wiktionary.org/wiki/Kausativum	0	0	0	0	0	
== Substantive ==	Kavalleriedivision	36		https://de.wiktionary.org/wiki/Kavalleriedivision	0	0	99	0	99	
== Substantive ==	Kegelkugel	36		https://de.wiktionary.org/wiki/Kegelkugel	0	0	0	0	0	
== Substantive ==	Kegler	20		https://de.wiktionary.org/wiki/Kegler	1	0	14	0	15	
== Substantive ==	Kehlkraut	1		https://de.wiktionary.org/wiki/Kehlkraut	0	0	0	0	0	
== Substantive ==	Keilrahmen	36		https://de.wiktionary.org/wiki/Keilrahmen	0	0	5	0	5	
== Substantive ==	Keltibererin	36		https://de.wiktionary.org/wiki/Keltibererin	0	0	0	0	0	
== Substantive ==	Kemalismus	36		https://de.wiktionary.org/wiki/Kemalismus	0	0	9	0	9	
== Substantive ==	Kennkarte	36		https://de.wiktionary.org/wiki/Kennkarte	0	0	4	0	4	
== Substantive ==	Kennzeichenverbot	36		https://de.wiktionary.org/wiki/Kennzeichenverbot	0	0	0	0	0	
== Substantive ==	Kentern	36		https://de.wiktionary.org/wiki/Kentern	0	0	37	19	37	
== Substantive ==	Keramikwetzstab	36		https://de.wiktionary.org/wiki/Keramikwetzstab	0	0	0	0	0	
== Substantive ==	Kernerregung	36		https://de.wiktionary.org/wiki/Kernerregung	0	0	0	0	0	
== Substantive ==	Kernerregungsstrahlung	36		https://de.wiktionary.org/wiki/Kernerregungsstrahlung	0	0	0	0	0	
== Substantive ==	Kerneuropa	36		https://de.wiktionary.org/wiki/Kerneuropa	1	0	2	0	3	
== Substantive ==	Kernforschung	36		https://de.wiktionary.org/wiki/Kernforschung	0	0	29	0	29	
== Substantive ==	Kernhaus	36		https://de.wiktionary.org/wiki/Kernhaus	1	0	8	0	9	
== Substantive ==	Kernzerfall	36		https://de.wiktionary.org/wiki/Kernzerfall	0	0	3	0	3	
== Substantive ==	Kernzerfallstrahlung	36		https://de.wiktionary.org/wiki/Kernzerfallstrahlung	0	0	0	0	0	
== Substantive ==	Kerosinleitung	36		https://de.wiktionary.org/wiki/Kerosinleitung	0	0	0	0	0	
== Substantive ==	Kerzenlöscher	36		https://de.wiktionary.org/wiki/Kerzenl%C3%B6scher	0	0	3	0	3	
== Substantive ==	Kesselhaken	36		https://de.wiktionary.org/wiki/Kesselhaken	0	0	8	0	8	
== Substantive ==	Kesselstein	36		https://de.wiktionary.org/wiki/Kesselstein	1	0	6	0	7	
== Substantive ==	Kesselsteinbildung	36		https://de.wiktionary.org/wiki/Kesselsteinbildung	0	0	2	0	2	
== Substantive ==	Kesselwagen	36		https://de.wiktionary.org/wiki/Kesselwagen	3	0	49	0	52	
== Substantive ==	Kesselzerknall	36		https://de.wiktionary.org/wiki/Kesselzerknall	0	0	4	0	4	
== Substantive ==	Kessheit	36		https://de.wiktionary.org/wiki/Kessheit	0	0	0	0	0	
== Substantive ==	Ketonkörper	36		https://de.wiktionary.org/wiki/Ketonk%C3%B6rper	0	0	4	0	4	
== Substantive ==	Keuschler	36		https://de.wiktionary.org/wiki/Keuschler	1	0	2	0	3	
== Substantive ==	Kevlar	36		https://de.wiktionary.org/wiki/Kevlar	0	0	22	0	22	
== Substantive ==	Kiang	36		https://de.wiktionary.org/wiki/Kiang	2	0	35	0	37	
== Substantive ==	Kibla	36		https://de.wiktionary.org/wiki/Kibla	0	0	0	0	0	
== Substantive ==	Kiddusch	4		https://de.wiktionary.org/wiki/Kiddusch	0	0	9	0	9	
== Substantive ==	Kieberei	36		https://de.wiktionary.org/wiki/Kieberei	0	0	0	0	0	
== Substantive ==	Kieferchirurgie	36		https://de.wiktionary.org/wiki/Kieferchirurgie	0	0	15	0	15	
== Substantive ==	Kieshammer	36		https://de.wiktionary.org/wiki/Kieshammer	0	0	0	0	0	
== Substantive ==	Kiezlegende	36		https://de.wiktionary.org/wiki/Kiezlegende	0	0	0	0	0	
== Substantive ==	Killefitt	36		https://de.wiktionary.org/wiki/Killefitt	0	0	0	0	0	
== Substantive ==	Kinderbasar	4		https://de.wiktionary.org/wiki/Kinderbasar	0	0	0	0	0	
== Substantive ==	Kindergeldanspruch	4		https://de.wiktionary.org/wiki/Kindergeldanspruch	1	0	0	0	1	Y
== Substantive ==	Kinderland	36		https://de.wiktionary.org/wiki/Kinderland	1	0	11	0	12	
== Substantive ==	Kindermode	36		https://de.wiktionary.org/wiki/Kindermode	0	0	3	0	3	
== Substantive ==	Kinderpflege	36		https://de.wiktionary.org/wiki/Kinderpflege	0	0	15	0	15	
== Substantive ==	Kinderportion	36		https://de.wiktionary.org/wiki/Kinderportion	0	0	0	0	0	
== Substantive ==	Kindesentziehung	36		https://de.wiktionary.org/wiki/Kindesentziehung	0	0	2	0	2	
== Substantive ==	Kindschaft	14		https://de.wiktionary.org/wiki/Kindschaft	0	0	1	0	1	
== Substantive ==	Kindsverderber	36		https://de.wiktionary.org/wiki/Kindsverderber	0	0	0	0	0	
== Substantive ==	Kintopp	36		https://de.wiktionary.org/wiki/Kintopp	1	0	2	0	3	
== Substantive ==	Kirchenchorprobe	36		https://de.wiktionary.org/wiki/Kirchenchorprobe	0	0	0	0	0	
== Substantive ==	Kirchenkampf	36		https://de.wiktionary.org/wiki/Kirchenkampf	2	0	39	0	41	
== Substantive ==	Kirchenspieß	7		https://de.wiktionary.org/wiki/Kirchenspie%C3%9F	0	0	1	0	1	
== Substantive ==	Kirschpaprika	36		https://de.wiktionary.org/wiki/Kirschpaprika	0	0	0	0	0	
== Substantive ==	Kitobjektiv	36		https://de.wiktionary.org/wiki/Kitobjektiv	0	0	0	0	0	
== Substantive ==	Kitschproduzent	7		https://de.wiktionary.org/wiki/Kitschproduzent	0	0	0	0	0	
== Substantive ==	Kitzelattacke	4		https://de.wiktionary.org/wiki/Kitzelattacke	0	0	0	0	0	
== Substantive ==	Kitzelmonster	4		https://de.wiktionary.org/wiki/Kitzelmonster	0	0	0	0	0	
== Substantive ==	Kladodie	36		https://de.wiktionary.org/wiki/Kladodie	0	0	0	0	0	
== Substantive ==	Kläfflaut	36		https://de.wiktionary.org/wiki/Kl%C3%A4fflaut	0	0	0	0	0	
== Substantive ==	Klafünf	36		https://de.wiktionary.org/wiki/Klaf%C3%BCnf	0	0	0	0	0	
== Substantive ==	Klageerzwingungsverfahren	14		https://de.wiktionary.org/wiki/Klageerzwingungsverfahren	1	0	8	0	9	
== Substantive ==	Klammertechnik	36		https://de.wiktionary.org/wiki/Klammertechnik	0	0	0	0	0	
== Substantive ==	Klangbild	36		https://de.wiktionary.org/wiki/Klangbild	1	0	72	0	73	
== Substantive ==	Klar	36		https://de.wiktionary.org/wiki/Klar	35	0	47	3444	47	
== Substantive ==	Klarsicht	20		https://de.wiktionary.org/wiki/Klarsicht	0	0	3	0	3	
== Substantive ==	Klärungsbedarf	36		https://de.wiktionary.org/wiki/Kl%C3%A4rungsbedarf	1	0	3	0	4	
== Substantive ==	Klasper	7		https://de.wiktionary.org/wiki/Klasper	0	0	1	0	1	
== Substantive ==	Klassement	36		https://de.wiktionary.org/wiki/Klassement	2	0	41	0	43	
== Substantive ==	Klassenhass	36		https://de.wiktionary.org/wiki/Klassenhass	0	0	1	0	1	
== Substantive ==	Klassenkasse	4		https://de.wiktionary.org/wiki/Klassenkasse	0	0	1	0	1	
== Substantive ==	Klassensprecherseminar	4		https://de.wiktionary.org/wiki/Klassensprecherseminar	0	0	0	0	0	
== Substantive ==	Klassenvorständin	36		https://de.wiktionary.org/wiki/Klassenvorst%C3%A4ndin	0	0	0	0	0	
== Substantive ==	Klassifikator	36		https://de.wiktionary.org/wiki/Klassifikator	0	0	12	0	12	
== Substantive ==	Klasszimmer	4		https://de.wiktionary.org/wiki/Klasszimmer	0	0	0	0	0	
== Substantive ==	Klauenmutter	36		https://de.wiktionary.org/wiki/Klauenmutter	0	0	0	0	0	
== Substantive ==	Klausenpass	36		https://de.wiktionary.org/wiki/Klausenpass	0	0	12	0	12	
== Substantive ==	Klausurenphase	36		https://de.wiktionary.org/wiki/Klausurenphase	0	0	0	0	0	
== Substantive ==	Kleestängel	36		https://de.wiktionary.org/wiki/Kleest%C3%A4ngel	0	0	5	0	5	
== Substantive ==	Kleiderablage	36		https://de.wiktionary.org/wiki/Kleiderablage	0	0	0	0	0	
== Substantive ==	Kleiderbad	36		https://de.wiktionary.org/wiki/Kleiderbad	0	0	0	0	0	
== Substantive ==	Kleinhandel	36		https://de.wiktionary.org/wiki/Kleinhandel	0	0	29	0	29	
== Substantive ==	Kleinheit	36		https://de.wiktionary.org/wiki/Kleinheit	0	0	29	0	29	
== Substantive ==	Kleinlichkeit	36		https://de.wiktionary.org/wiki/Kleinlichkeit	0	0	2	0	2	
== Substantive ==	Kleinmotor	36		https://de.wiktionary.org/wiki/Kleinmotor	0	0	0	0	0	
== Substantive ==	Klemmbaustein	36		https://de.wiktionary.org/wiki/Klemmbaustein	0	0	2	0	2	
== Substantive ==	Klerikalismus	36		https://de.wiktionary.org/wiki/Klerikalismus	0	0	6	0	6	
== Substantive ==	Klett	36		https://de.wiktionary.org/wiki/Klett	6	0	121	0	127	
== Substantive ==	Klettband	36		https://de.wiktionary.org/wiki/Klettband	0	0	2	0	2	
== Substantive ==	Klettern	36		https://de.wiktionary.org/wiki/Klettern	12	1	192	178	198	
== Substantive ==	Kletzenbrot	13		https://de.wiktionary.org/wiki/Kletzenbrot	0	0	1	0	1	
== Substantive ==	Klibanos	36		https://de.wiktionary.org/wiki/Klibanos	0	0	0	0	0	
== Substantive ==	Klientelstaat	36		https://de.wiktionary.org/wiki/Klientelstaat	0	0	1	0	1	
== Substantive ==	Klimaschwankung	36		https://de.wiktionary.org/wiki/Klimaschwankung	0	0	1	0	1	
== Substantive ==	Klingelhose	3		https://de.wiktionary.org/wiki/Klingelhose	0	0	0	0	0	
== Substantive ==	Klingelton-Abo	5		https://de.wiktionary.org/wiki/Klingelton-Abo						
== Substantive ==	Klitisierung	36		https://de.wiktionary.org/wiki/Klitisierung	0	0	1	0	1	
== Substantive ==	Klobecken	4		https://de.wiktionary.org/wiki/Klobecken	0	0	0	0	0	
== Substantive ==	Klock	4		https://de.wiktionary.org/wiki/Klock	1	0	11	0	12	
== Substantive ==	Klopfgeist	36		https://de.wiktionary.org/wiki/Klopfgeist	0	0	1	0	1	
== Substantive ==	Klosettschieber	36		https://de.wiktionary.org/wiki/Klosettschieber	0	0	0	0	0	
== Substantive ==	Klosettschüssel	4		https://de.wiktionary.org/wiki/Klosettsch%C3%BCssel	0	0	0	0	0	
== Substantive ==	Klosteranlage	36		https://de.wiktionary.org/wiki/Klosteranlage	7	0	231	0	238	
== Substantive ==	Klytämnestra	4		https://de.wiktionary.org/wiki/Klyt%C3%A4mnestra	2	0	13	0	15	
== Substantive ==	Knabberwaren	36		https://de.wiktionary.org/wiki/Knabberwaren	0	0	0	0	0	
== Substantive ==	Knackmandel	36		https://de.wiktionary.org/wiki/Knackmandel	0	0	0	0	0	
== Substantive ==	Knallgas	20		https://de.wiktionary.org/wiki/Knallgas	0	0	5	0	5	
== Substantive ==	Knappschaft	36		https://de.wiktionary.org/wiki/Knappschaft	2	0	19	0	21	
== Substantive ==	Knausbirne	1		https://de.wiktionary.org/wiki/Knausbirne	0	0	0	0	0	
== Substantive ==	Knetmaschine	36		https://de.wiktionary.org/wiki/Knetmaschine	0	0	2	0	2	
== Substantive ==	Knickarmschranke	36		https://de.wiktionary.org/wiki/Knickarmschranke	0	0	0	0	0	
== Substantive ==	Kniebeißer	36		https://de.wiktionary.org/wiki/Kniebei%C3%9Fer	0	0	0	0	0	
== Substantive ==	Knobi	14		https://de.wiktionary.org/wiki/Knobi	0	0	1	0	1	
== Substantive ==	Knochenhaut	36		https://de.wiktionary.org/wiki/Knochenhaut	0	0	8	0	8	
== Substantive ==	Knofi	11		https://de.wiktionary.org/wiki/Knofi	0	0	0	0	0	
== Substantive ==	Knollensellerie	36		https://de.wiktionary.org/wiki/Knollensellerie	0	0	0	0	0	
== Substantive ==	Knopflochchirurgie	36		https://de.wiktionary.org/wiki/Knopflochchirurgie	0	0	0	0	0	
== Substantive ==	Knorpelkirsche	36		https://de.wiktionary.org/wiki/Knorpelkirsche	0	0	1	0	1	
== Substantive ==	Knorz	36		https://de.wiktionary.org/wiki/Knorz	2	0	3	0	5	
== Substantive ==	Knubbe	36		https://de.wiktionary.org/wiki/Knubbe	0	0	0	0	0	
